# bool 类 171 处逐处留痕（批 8 · bool←int 静默面收尾；2026-09-18）
#
# 判据来源：`CORE_S1P=1 ./build/corec check src/compiler/main.cr` 的 S1P 清单
#   改前：bool 桶（列 6 = arg_ti == 2，即「形参 int ← 实参 bool」）171 点，总清单 239 点
#   改后：bool 桶 0 点，总清单 68 点（残桶 = string↔int，归 S2 路线 1 单独批）
# 语义依据：这 171 处的第二实参**本就是 bool 表达式**（谓词），旧形 `ts_check(name, <bool>, 1)` 靠
#   bool 隐式当 int(0/1) 参与 `!=` 比较；改为签名 helper `ts_check_b(name, got: bool, want: bool)` 后
#   比较在 bool 域内完成——**零行为变化**由 `selftest-types`（415/415）与 `selftest-purity`（26/26）
#   运行输出**逐字节相同**背书（改前 421 行 / 28 行基线 ⇄ 改后逐字节 IDENTICAL，见本批报告）。
# 期望值分布：第三实参 = true 170 处 · = false 1 处（后者为**负断言**——按既有语义保留，
#   非笔误：`ts_check_b(..., false)` = 「期望该谓词为假」；已核改前形为 `..., 0)`，语义逐字对齐）。
# 行号约定：**改后文件内行号**（改前的对应行用 case-name 列定位；本批已核无遗漏、无重复案名）。
# 列：file 	 line 	 helper 	 case-name 	 第二实参（空白归一化；必为括号包裹的 bool 表达式）	 第三实参(true/false)
# 行数：171（type_selftest 166 · purity_selftest 5）
# 数据行 sha256（仅数据行，不含本元信息块）：6dfee7aa93cdb7e5664da60e89fc515adb40654ed13b042b3ad7efa7b8366e10
# 复算：`CI_JOB_NAME=selfhost-tests` 内的 `tests/selfhost/test_s1p_liveness.py` 判据⑦（bool 桶归零 + 清单非空自证）。
src/compiler/type_selftest.cr	201	ts_check_b	t5.f4_later_param_declared_type	(t5_ti_bound == TI_STR && ts_gen_map_ti(t5_u_ni) == -1)	true
src/compiler/type_selftest.cr	203	ts_check_b	t5.f4_bind_seg_recorded	(g_gen_binds_count == 2 && r64(g_gen_binds, 0 * 8) == 1 && r64(g_gen_binds, 1 * 8) == TI_STR && ast_int_val(t5_calln) == 1)	true
src/compiler/type_selftest.cr	210	ts_check_b	t5.constr_name_resolve	(gen_constr_type_ti(t5_ni_int) == TI_INT && gen_constr_type_ti(t5_ni_str) == TI_STR && gen_constr_type_ti(str_intern("never")) == TI_NEVER && gen_constr_type_ti(t5_ni_nope) == -1 && gen_constr_type_ti(-1) == -1)	true
src/compiler/type_selftest.cr	214	ts_check_b	t5.constr_essence_three_state	(gen_constr_satisfied(t5_ni_int, TI_INT) == 1 && // `never` **不**满足原生约束（引擎现状：AK_NEVER 是与 AK_INT 互斥的**原子**，不是 ⊥ // ——P0 既有语义「never 行在引擎侧不是真 ⊥」（T4 报告 §7-⑨），本批如实钉住、不动） gen_constr_satisfied(t5_ni_int, TI_NEVER) == 0 && gen_constr_satisfied(t5_ni_int, TI_STR) == 0 && gen_constr_satisfied(t5_ni_str, TI_INT) == 0 && gen_constr_satisfied(t5_ni_nope, TI_INT) == -1)	true
src/compiler/type_selftest.cr	226	ts_check_b	t5.constr_iface_non_named_unjudged	(find_iface(str_intern("T5_Show")) == t5_if_ii && gen_constr_satisfied(str_intern("T5_Show"), TI_INT) == -1)	true
src/compiler/type_selftest.cr	230	ts_check_b	t5.constr_witness_text	(str_len(gen_constr_witness_str(TI_STR, t5_ni_int)) > 0 && str_len(gen_constr_witness_str(TI_INT, t5_ni_int)) == 0 && str_len(gen_constr_witness_str(TI_INT, t5_ni_nope)) == 0)	true
src/compiler/type_selftest.cr	238	ts_check_b	t5.constr_side_table_readback	(si_generic_count(t5_si) == 1 && si_gen_constr(t5_si, 0) == t5_ni_int && si_gen_constr(t5_si, 1) == -1 && si_gen_constr(-1, 0) == -1 && ei_generic_count(t5_ei) == 1 && ei_gen_constr(t5_ei, 0) == t5_ni_int && ei_gen_constr(t5_ei, 4) == -1)	true
src/compiler/type_selftest.cr	266	ts_check_b	t5.inst_check_dedup_and_controls	(t5_d1 - t5_d0 == 1 && t5_d2 - t5_d1 == 0 && t5_d3 - t5_d2 == 1 && t5_d4 - t5_d3 == 0 && t5_d5 - t5_d4 == 1 && t5_d6 - t5_d5 == 0 && ts_diag_code_at(t5_d0) == EC_TG_BOUND && // 末条记录下标 = **调用后计数 - 1**（d5 是调用后的 g_diag_count） ts_diag_code_at(t5_d5 - 1) == EC_TG_BOUND)	true
src/compiler/type_selftest.cr	279	ts_check_b	t5.inst_key_structural_faithful	(str_eq(inst_key_of_ti(t5_a_ti), inst_key_of_ti(t5_b_ti)) == 0 && str_eq(inst_key_of_ti(t5_a_ti), inst_key_of_ti(t5_a2_ti)) != 0 && str_eq(inst_key_of_ti(TI_INT), "int") != 0 && str_eq(inst_key_of_ti(t5_arr_ti), "[int; 3]") != 0 && str_eq(inst_key_of_ti(t5_ptr_ti), "*T5_A") != 0)	true
src/compiler/type_selftest.cr	320	ts_check_b	t5.inst_ti_subst_in_clone	(t5_f1 >= 0 && t5_f2 == t5_f1 && t5_f3 >= 0 && t5_f3 != t5_f1 && t5_cp_ok == 1)	true
src/compiler/type_selftest.cr	1019	ts_check_b	t3n.chain_shape	(ta >= 0 && tt_a(ta) == AK_NAMED && tt_b(ta) == n_a && tt_c(ta) >= 0 && tt_tag(tt_c(ta)) == TT_CONS && tt_a(tt_c(ta)) == sh_name_token(na_ni) && tt_b(tt_c(ta)) >= 0 && tt_tag(tt_b(tt_c(ta))) == TT_NIL)	true
src/compiler/type_selftest.cr	1027	ts_check_b	t3n.same_name_same_row	(n_a2 == n_a && sh_term_of_ti(n_a2) == ta && ty_equiv(ta, sh_term_of_ti(n_a2)) == 1)	true
src/compiler/type_selftest.cr	1029	ts_check_b	t3n.diff_name_diff	(ty_sub(ta, tb) == 0 && ty_sub(tb, ta) == 0 && ty_equiv(ta, tb) == 0)	true
src/compiler/type_selftest.cr	1032	ts_check_b	t3n.named_vs_base_zero	(ty_equiv(ta, sh_term_of_ti(TI_INT)) == 0 && ty_equiv(ta, sh_term_of_ti(TI_STR)) == 0 && ty_equiv(sh_term_of_ti(TI_STR), ta) == 0)	true
src/compiler/type_selftest.cr	1042	ts_check_b	t3n.never_dyn_out_of_domain	(dn == -1 && dd == -1 && unc1 == 1 && unc2 == 1)	true
src/compiler/type_selftest.cr	1047	ts_check_b	t3n.no_chain_out_of_domain	(dnc == -1 && ty_uncovered() == 1)	true
src/compiler/type_selftest.cr	1051	ts_check_b	t3n.token_pos_mismatch_out	(mis1 == -1 && ty_uncovered() == 1)	true
src/compiler/type_selftest.cr	1057	ts_check_b	t3n.arg_var_out_of_domain	(mis2 == -1 && ty_uncovered() == 1)	true
src/compiler/type_selftest.cr	1066	ts_check_b	t3n.decided_no_indeterminate	(eqf == 1 && ty_sub(ta, tb) == 0)	true
src/compiler/type_selftest.cr	1084	ts_check_b	t3n.apply_canonical_b	(t_ga1 >= 0 && tt_a(t_ga1) == AK_NAMED && tt_b(t_ga1) == n_a && tt_atom_of_term(t_ga1) == n_a && tt_c(t_ga1) >= 0 && tt_tag(tt_c(t_ga1)) == TT_CONS && tt_a(tt_c(t_ga1)) == sh_name_token(na_ni) && tt_a(tt_b(tt_c(t_ga1))) == sh_term_of_ti(TI_INT))	true
src/compiler/type_selftest.cr	1090	ts_check_b	t3n.apply_two_rows_same_args	(ga1 != ga2 && t_ga1 == t_ga2 && ty_equiv(t_ga1, t_ga2) == 1)	true
src/compiler/type_selftest.cr	1092	ts_check_b	t3n.apply_diff_args_zero	(ty_sub(t_ga1, t_ga3) == 0 && ty_sub(t_ga3, t_ga1) == 0)	true
src/compiler/type_selftest.cr	1094	ts_check_b	t3n.apply_vs_bare_diff	(ty_sub(t_ga1, ta) == 0 && ty_sub(ta, t_ga1) == 0)	true
src/compiler/type_selftest.cr	1097	ts_check_b	t3n.two_points_isomorphic	(sh_sig_term_of_ti(n_a) == ta && sh_sig_term_of_ti(ga1) == t_ga1)	true
src/compiler/type_selftest.cr	1112	ts_check_b	t3n.nested_apply_same	(ga4 != ga5 && sh_term_of_ti(ga4) == sh_term_of_ti(ga5))	true
src/compiler/type_selftest.cr	1117	ts_check_b	t3n.optional_named	(ty_sub(ta, opt_a) == 1 && ty_sub(opt_a, opt_b) == 0)	true
src/compiler/type_selftest.cr	1124	ts_check_b	t3n.union_out_of_domain	(u_out == -1 && ty_uncovered() == 1)	true
src/compiler/type_selftest.cr	1270	ts_check_b	t4.ice04_bridge_gap_hard_error	(t4_b1 == 1 && t4_d1 == t4_d0 + 1 && ts_diag_code_at(t4_d0) == EC_ICE_TY_INDET && str_len(t4_m_bridge) > 0)	true
src/compiler/type_selftest.cr	1283	ts_check_b	t4.ice04_engine_uncovered_hard_error	(t4_b2 == 1 && t4_d3 == t4_d2 + 1 && ts_diag_code_at(t4_d2) == EC_ICE_TY_INDET && str_len(t4_m_engine) > 0 && str_eq(t4_m_bridge, t4_m_engine) == 0)	true
src/compiler/type_selftest.cr	1655	ts_check_b	ct2.shape_face_from_init_types	(iface_shape_count() == 6 && iface_shape_lookup(str_intern("sequence")) == sh_shape_seq() && iface_shape_lookup(str_intern("product")) == sh_shape_product())	true
src/compiler/type_selftest.cr	1693	ts_check_b	ct2.kind_of_no_new_mapping	(ts_ccr2_kind_domain_ok() == 1 && iface_kind_of(ct2_null) == -1 && iface_kind_of(ct2_opt) == -1)	true
src/compiler/type_selftest.cr	1809	ts_check_b	unit.dedup	(tt_union(a_int, a_str) == tt_union(a_int, a_str))	true
src/compiler/type_selftest.cr	1810	ts_check_b	unit.notnot	(tt_not(tt_not(a_int)) == a_int)	true
src/compiler/type_selftest.cr	1815	ts_check_b	norm.demorgan	(tt_norm(tt_not(tt_union(a_int, a_str))) == tt_norm(tt_inter(tt_not(a_int), tt_not(a_str))))	true
src/compiler/type_selftest.cr	1821	ts_check_b	norm.idempotent	(tt_norm(tt_norm(probe)) == tt_norm(probe))	true
src/compiler/type_selftest.cr	1848	ts_check_b	witness.nonempty	(w >= 0)	true
src/compiler/type_selftest.cr	1938	ts_check_b	grow.index_rebuilt	(after == ref)	true
src/compiler/type_selftest.cr	1955	ts_check_b	grow.dedup_after_rebuild	(tt_atom(AK_PRODUCT, -1, tt_cons(tt_mu(0, a_int), tt_nil())) == tt_atom(AK_PRODUCT, -1, tt_cons(tt_mu(0, a_int), tt_nil())))	true
src/compiler/type_selftest.cr	1974	ts_check_b	bridge.cache_hit	(sh_term_of_ti(TI_INT) == t_int)	true
src/compiler/type_selftest.cr	2006	ts_check_b	bridge.native_dyn_kind_branch	(sh_native_ak(TI_DYN) == -1 && tt_a(sh_term_of_ti(TI_DYN)) == AK_DYN)	true
src/compiler/type_selftest.cr	2009	ts_check_b	bridge.native_dex_s	(sh_native_ak(TI_DEX_S) == AK_DEX && tt_a(sh_term_of_ti(TI_DEX_S)) == AK_DEX)	true
src/compiler/type_selftest.cr	2022	ts_check_b	bridge.ref_inner	(tt_a(t_ref) == AK_REF && tt_b(tt_c(t_ref)) == tt_cons(tt_atom(AK_STRING, TI_STR, -1), tt_nil()))	true
src/compiler/type_selftest.cr	2025	ts_check_b	bridge.slice_seq	(tt_a(t_slice) == AK_SEQUENCE && tt_c(t_slice) == tt_cons(tt_atom(AK_STRING, TI_STR, -1), tt_nil()))	true
src/compiler/type_selftest.cr	2033	ts_check_b	t4.tk_const_int	(sh_tk_term_of_code(IR_CONST, TI_INT) == sh_term_of_ti(TI_INT) && tt_a(sh_tk_term_of_code(IR_CONST, TI_INT)) == AK_INT)	true
src/compiler/type_selftest.cr	2036	ts_check_b	t4.tk_binary_dex	(sh_tk_term_of_code(IR_BINARY, TI_DEX) == sh_term_of_ti(TI_DEX) && tt_a(sh_tk_term_of_code(IR_BINARY, TI_DEX)) == AK_DEX)	true
src/compiler/type_selftest.cr	2039	ts_check_b	t4.tk_const_dex_s_row8	(sh_tk_term_of_code(IR_CONST, TI_DEX_S) == sh_term_of_ti(TI_DEX_S) && tt_a(sh_tk_term_of_code(IR_CONST, TI_DEX_S)) == AK_DEX)	true
src/compiler/type_selftest.cr	2044	ts_check_b	t4.tk_bounds_flag1_rejected	(sh_tk_term_of_code(IR_BOUNDS_CHECK, 1) == -1 && sh_term_of_ti(1) >= 0)	true
src/compiler/type_selftest.cr	2047	ts_check_b	t4.tk_deref_width8_rejected	(sh_tk_term_of_code(IR_DEREF, 8) == -1 && sh_term_of_ti(TI_DEX_S) >= 0)	true
src/compiler/type_selftest.cr	2051	ts_check_b	t4.tk_unlisted_op_valid_row_rejected	(sh_tk_term_of_code(IR_STORE, TI_INT) == -1 && sh_tk_term_of_code(IR_RETURN, TI_INT) == -1 && sh_tk_term_of_code(IR_MAKE_ENUM, TI_INT) == -1 && sh_term_of_ti(TI_INT) >= 0)	true
src/compiler/type_selftest.cr	2057	ts_check_b	t4.tk_row_range_rejected	(sh_tk_term_of_code(IR_CONST, g_type_count) == -1 && sh_tk_term_of_code(IR_BINARY, g_type_count + 7) == -1 && sh_tk_term_of_code(IR_CONST, -1) == -1)	true
src/compiler/type_selftest.cr	2075	ts_check_b	t4.tk_query_purity_and_cache_hit	((t4_dyn_term >= 0 && sk4 == t4_dyn_term && g_sh_slot_term == t4_sent_t && g_sh_slot_aux == t4_sent_a && g_tk_face_fail == t4_fail_before))	true
src/compiler/type_selftest.cr	2085	ts_check_b	p5t2.atom_of_contract	(tt_atom_of_term(sh_term_of_ti(TI_INT)) == TI_INT && tt_atom_of_term(t5s_ptr_term) == -1 && // 复合项：AK_PTR 的 b = -1 tt_atom_of_term(tt_nil()) == -1 && tt_atom_of_term(tt_cons(tt_atom(AK_INT, TI_INT, -1), tt_nil())) == -1 && tt_atom_of_term(-1) == -1 && tt_atom_of_term(tt_count() + 9) == -1)	true
src/compiler/type_selftest.cr	2097	ts_check_b	p5t2.slot_type_face_atomic	(t5s_bin_str_term == sh_term_of_ti(TI_STR) && t5s_bin_str_aux == 0 && sh_dfn_code_of_slots(t5s_bin_str_term, t5s_bin_str_aux) == TI_STR)	true
src/compiler/type_selftest.cr	2107	ts_check_b	p5t2.slot_type_face_extended	(t5s_a1 == sh_term_of_ti(TI_UNIT) && t5s_a1x == 0 && tt_a(t5s_a1) == AK_UNIT && t5s_a2 == sh_term_of_ti(TI_INT) && t5s_a2x == 0 && t5s_a3 == sh_term_of_ti(TI_INT) && t5s_a3x == 0 && t5s_a4 == sh_term_of_ti(TI_DEX) && t5s_a4x == 0 && tt_a(t5s_a4) == AK_DEX && t5s_a5 == sh_term_of_ti(TI_DEX) && t5s_a5x == 0 && tt_a(t5s_a5) == AK_DEX)	true
src/compiler/type_selftest.cr	2118	ts_check_b	p5t2.slot_composite_row_to_aux	(t5s_ptr_term >= 0 && g_sh_slot_term == -1 && g_sh_slot_aux == t5s_ptr_row && sh_dfn_code_of_slots(g_sh_slot_term, g_sh_slot_aux) == t5s_ptr_row)	true
src/compiler/type_selftest.cr	2124	ts_check_b	p5t2.slot_array_row_to_aux	(sh_term_of_ti(t5s_arr_row) >= 0 && g_sh_slot_term == -1 && g_sh_slot_aux == t5s_arr_row && sh_dfn_code_of_slots(g_sh_slot_term, g_sh_slot_aux) == t5s_arr_row)	true
src/compiler/type_selftest.cr	2135	ts_check_b	p5t2.slot_aux_face_codes	(t5s_f1t == -1 && t5s_f1a == 1 && sh_dfn_code_of_slots(t5s_f1t, t5s_f1a) == 1 && t5s_f0t == -1 && t5s_f0a == 0 && sh_dfn_code_of_slots(t5s_f0t, t5s_f0a) == 0 && t5s_d8t == -1 && t5s_d8a == 8 && sh_dfn_code_of_slots(t5s_d8t, t5s_d8a) == 8 && t5s_d4t == -1 && t5s_d4a == 4 && t5s_spt == -1 && t5s_spa == -1 && sh_dfn_code_of_slots(t5s_spt, t5s_spa) == -1)	true
src/compiler/type_selftest.cr	2142	ts_check_b	p5t2.aux_trap_rows_translatable	(sh_term_of_ti(1) >= 0 && tt_a(sh_term_of_ti(1)) == AK_DEX && sh_term_of_ti(TI_DEX_S) >= 0 && tt_a(sh_term_of_ti(TI_DEX_S)) == AK_DEX && sh_tk_term_of_code(IR_STORE_PTR, TI_DEX_S) == -1)	true
src/compiler/type_selftest.cr	2151	ts_check_b	p5t2.slot_none_face_empty	(t5s_n1t == -1 && t5s_n1a == 0 && sh_dfn_code_of_slots(t5s_n1t, t5s_n1a) == 0 && t5s_n2t == -1 && t5s_n2a == 0 && t5s_n3t == -1 && t5s_n3a == 0)	true
src/compiler/type_selftest.cr	2156	ts_check_b	p5t2.code_derivation_contract	(sh_dfn_code_of_slots(sh_term_of_ti(TI_STR), 0) == TI_STR && sh_dfn_code_of_slots(-1, 0) == 0 && sh_dfn_code_of_slots(-1, 7) == 7 && sh_dfn_code_of_slots(t5s_ptr_term, 0) == -1 && // 复合项入项槽 = 无法派生（显式响亮） sh_dfn_code_of_slots(sh_term_of_ti(TI_INT), 9) == 9)	true
src/compiler/type_selftest.cr	2173	ts_check_b	p5t2.hotpatch_route_no_face	(g_sh_slot_term == -1 && g_sh_slot_aux == 0 && sh_dfn_code_of_slots(g_sh_slot_term, g_sh_slot_aux) == 0)	true
